sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
,"25/03/2025","8400/000 : FNB","103.97 OPENAI 4XX*5191 23 MAR XX2958 103.97 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2958","Account Payment","103.97 OPENAI 4XX*5191 23 MAR XX2958 103.97 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2958","1937.81",,"481123.46"
,"25/03/2025","8400/000 : FNB","103.97 OPENAI 4XX*5191 23 MAR XX3880 103.97 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX3880","Account Payment","103.97 OPENAI 4XX*5191 23 MAR XX3880 103.97 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX3880","1937.81",,"483061.27"
,"25/03/2025","8400/000 : FNB","104.01 OPENAI 4XX*5191 24 MAR XX0502 104.01 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX0502","Account Payment","104.01 OPENAI 4XX*5191 24 MAR XX0502 104.01 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX0502","1938.55",,"484999.82"
,"25/03/2025","8400/000 : FNB","104.13 OPENAI 4XX*5191 22 MAR XX3241 104.13 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX3241","Account Payment","104.13 OPENAI 4XX*5191 22 MAR XX3241 104.13 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX3241","1940.78",,"486940.6"
,"25/03/2025","8400/000 : FNB","104.27 OPENAI 4XX*5191 23 MAR XX4863 104.27 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX4863","Account Payment","104.27 OPENAI 4XX*5191 23 MAR XX4863 104.27 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX4863","1943.4",,"488884"
,"25/03/2025","8400/000 : FNB","104.33 OPENAI 4XX*5191 23 MAR XX7841 104.33 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX7841","Account Payment","104.33 OPENAI 4XX*5191 23 MAR XX7841 104.33 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX7841","1944.52",,"490828.52"
,"25/03/2025","8400/000 : FNB","104.33 OPENAI 4XX*5191 23 MAR XX2618 104.33 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2618","Account Payment","104.33 OPENAI 4XX*5191 23 MAR XX2618 104.33 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2618","1944.52",,"492773.04"
,"25/03/2025","8400/000 : FNB","104.62 OPENAI 4XX*5191 23 MAR XX3592 104.62 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX3592","Account Payment","104.62 OPENAI 4XX*5191 23 MAR XX3592 104.62 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX3592","1949.92",,"494722.96"
,"25/03/2025","8400/000 : FNB","104.68 OPENAI 4XX*5191 24 MAR XX4651 104.68 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX4651","Account Payment","104.68 OPENAI 4XX*5191 24 MAR XX4651 104.68 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX4651","1951.04",,"496674"
,"25/03/2025","8400/000 : FNB","104.91 OPENAI 4XX*5191 22 MAR XX7585 104.91 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX7585","Account Payment","104.91 OPENAI 4XX*5191 22 MAR XX7585 104.91 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX7585","1955.33",,"498629.33"
,"25/03/2025","8400/000 : FNB","104.95 OPENAI 4XX*5191 23 MAR XX2690 104.95 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2690","Account Payment","104.95 OPENAI 4XX*5191 23 MAR XX2690 104.95 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2690","1956.07",,"500585.4"
,"25/03/2025","8400/000 : FNB","105.11 OPENAI 4XX*5191 23 MAR XX1046 105.11 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX1046","Account Payment","105.11 OPENAI 4XX*5191 23 MAR XX1046 105.11 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX1046","1959.05",,"502544.45"
,"25/03/2025","8400/000 : FNB","106.00 OPENAI 4XX*5191 23 MAR XX6236 106.00 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX6236","Account Payment","106.00 OPENAI 4XX*5191 23 MAR XX6236 106.00 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX6236","1975.64",,"504520.09"
,"25/03/2025","8400/000 : FNB","106.43 OPENAI 4XX*5191 23 MAR XX4883 106.43 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX4883","Account Payment","106.43 OPENAI 4XX*5191 23 MAR XX4883 106.43 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX4883","1983.66",,"506503.75"
,"25/03/2025","8400/000 : FNB","106.46 OPENAI 4XX*5191 22 MAR XX6085 106.46 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX6085","Account Payment","106.46 OPENAI 4XX*5191 22 MAR XX6085 106.46 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX6085","1984.22",,"508487.97"
,"25/03/2025","8400/000 : FNB","106.54 OPENAI 4XX*5191 23 MAR XX5802 106.54 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX5802","Account Payment","106.54 OPENAI 4XX*5191 23 MAR XX5802 106.54 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX5802","1985.71",,"510473.68"
,"25/03/2025","8400/000 : FNB","106.86 OPENAI 4XX*5191 24 MAR XX1897 106.86 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1897","Account Payment","106.86 OPENAI 4XX*5191 24 MAR XX1897 106.86 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1897","1991.67",,"512465.35"
,"25/03/2025","8400/000 : FNB","107.10 OPENAI 4XX*5191 24 MAR XX7744 107.10 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX7744","Account Payment","107.10 OPENAI 4XX*5191 24 MAR XX7744 107.10 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX7744","1996.14",,"514461.49"
,"25/03/2025","8400/000 : FNB","107.35 OPENAI 4XX*5191 24 MAR XX5461 107.35 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX5461","Account Payment","107.35 OPENAI 4XX*5191 24 MAR XX5461 107.35 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX5461","2000.8",,"516462.29"
,"25/03/2025","8400/000 : FNB","108.63 OPENAI 4XX*5191 24 MAR XX6389 108.63 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX6389","Account Payment","108.63 OPENAI 4XX*5191 24 MAR XX6389 108.63 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX6389","2024.66",,"518486.95"
,"25/03/2025","8400/000 : FNB","299.00 ORG CHART 4XX*5191 22 MAR XX6885 299.00 ORG CHART 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX6885","Account Payment","299.00 ORG CHART 4XX*5191 22 MAR XX6885 299.00 ORG CHART 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX6885","5572.8",,"524059.75"
,"26/03/2025","8400/000 : FNB","108.46 OPENAI 4XX*5191 25 MAR XX0638 108.46 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0638","Account Payment","108.46 OPENAI 4XX*5191 25 MAR XX0638 108.46 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0638","2021.32",,"526081.07"
,"26/03/2025","8400/000 : FNB","108.04 OPENAI 4XX*5191 24 MAR XX2821 108.04 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2821","Account Payment","108.04 OPENAI 4XX*5191 24 MAR XX2821 108.04 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2821","2013.66",,"528094.73"
,"26/03/2025","8400/000 : FNB","107.46 OPENAI 4XX*5191 25 MAR XX3161 107.46 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3161","Account Payment","107.46 OPENAI 4XX*5191 25 MAR XX3161 107.46 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3161","2002.69",,"530097.42"
,"26/03/2025","8400/000 : FNB","107.17 OPENAI 4XX*5191 24 MAR XX6665 107.17 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX6665","Account Payment","107.17 OPENAI 4XX*5191 24 MAR XX6665 107.17 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX6665","1997.45",,"532094.87"
,"26/03/2025","8400/000 : FNB","107.08 OPENAI 4XX*5191 24 MAR XX0012 107.08 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX0012","Account Payment","107.08 OPENAI 4XX*5191 24 MAR XX0012 107.08 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX0012","1995.77",,"534090.64"
,"26/03/2025","8400/000 : FNB","107.00 OPENAI 4XX*5191 24 MAR XX1221 107.00 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1221","Account Payment","107.00 OPENAI 4XX*5191 24 MAR XX1221 107.00 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1221","1994.28",,"536084.92"
,"26/03/2025","8400/000 : FNB","106.98 OPENAI 4XX*5191 24 MAR XX1851 106.98 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1851","Account Payment","106.98 OPENAI 4XX*5191 24 MAR XX1851 106.98 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1851","1993.91",,"538078.83"
,"26/03/2025","8400/000 : FNB","106.43 OPENAI 4XX*5191 25 MAR XX7191 106.43 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX7191","Account Payment","106.43 OPENAI 4XX*5191 25 MAR XX7191 106.43 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX7191","1983.49",,"540062.32"
,"26/03/2025","8400/000 : FNB","106.15 OPENAI 4XX*5191 25 MAR XX7891 106.15 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX7891","Account Payment","106.15 OPENAI 4XX*5191 25 MAR XX7891 106.15 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX7891","1978.28",,"542040.6"
,"26/03/2025","8400/000 : FNB","106.13 OPENAI 4XX*5191 24 MAR XX2989 106.13 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2989","Account Payment","106.13 OPENAI 4XX*5191 24 MAR XX2989 106.13 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2989","1978.07",,"544018.67"
,"26/03/2025","8400/000 : FNB","105.63 OPENAI 4XX*5191 24 MAR XX8765 105.63 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX8765","Account Payment","105.63 OPENAI 4XX*5191 24 MAR XX8765 105.63 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX8765","1968.58",,"545987.25"
,"26/03/2025","8400/000 : FNB","105.08 OPENAI 4XX*5191 25 MAR XX0314 105.08 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0314","Account Payment","105.08 OPENAI 4XX*5191 25 MAR XX0314 105.08 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0314","1958.34",,"547945.59"
,"26/03/2025","8400/000 : FNB","104.87 OPENAI 4XX*5191 24 MAR XX9661 104.87 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX9661","Account Payment","104.87 OPENAI 4XX*5191 24 MAR XX9661 104.87 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX9661","1954.59",,"549900.18"
,"26/03/2025","8400/000 : FNB","104.47 OPENAI 4XX*5191 25 MAR XX4738 104.47 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX4738","Account Payment","104.47 OPENAI 4XX*5191 25 MAR XX4738 104.47 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX4738","1946.97",,"551847.15"
,"26/03/2025","8400/000 : FNB","104.19 OPENAI 4XX*5191 24 MAR XX2173 104.19 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2173","Account Payment","104.19 OPENAI 4XX*5191 24 MAR XX2173 104.19 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2173","1941.91",,"553789.06"
,"26/03/2025","8400/000 : FNB","103.76 OPENAI 4XX*5191 25 MAR XX3290 103.76 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3290","Account Payment","103.76 OPENAI 4XX*5191 25 MAR XX3290 103.76 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3290","1933.74",,"555722.8"
,"26/03/2025","8400/000 : FNB","10.00 MATTERMOST 4XX*5191 24 MAR XX9398 10.00 MATTERMOST 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX9398","Account Payment","10.00 MATTERMOST 4XX*5191 24 MAR XX9398 10.00 MATTERMOST 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX9398","186.36",,"555909.16"
,"27/03/2025","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 25 MAR XX9784 150.00 AUTH0.COM 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX9784","Account Payment","150.00 AUTH0.COM 4XX*5191 25 MAR XX9784 150.00 AUTH0.COM 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX9784","2798.68",,"558707.84"
,"27/03/2025","8400/000 : FNB","107.10 OPENAI 4XX*5191 25 MAR XX6604 107.10 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX6604","Account Payment","107.10 OPENAI 4XX*5191 25 MAR XX6604 107.10 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX6604","1995.98",,"560703.82"
,"27/03/2025","8400/000 : FNB","104.64 OPENAI 4XX*5191 25 MAR XX0251 104.64 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0251","Account Payment","104.64 OPENAI 4XX*5191 25 MAR XX0251 104.64 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0251","1950.14",,"562653.96"
,"27/03/2025","8400/000 : FNB","103.81 OPENAI 4XX*5191 25 MAR XX3740 103.81 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3740","Account Payment","103.81 OPENAI 4XX*5191 25 MAR XX3740 103.81 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3740","1934.66",,"564588.62"
,"01/04/2025","8400/000 : FNB","5050.80 FRESHWORKS 4XX*5225 29 MAR XX0267 5050.80 FRESHWORKS 4XXXXX*5225 29 MAR XXXXXXXXXXXXXXXXXXX0","Account Payment","5050.80 FRESHWORKS 4XX*5225 29 MAR XX0267 5050.80 FRESHWORKS 4XXXXX*5225 29 MAR XXXXXXXXXXXXXXXXXXX","5050.8",,"569639.42"
,"01/04/2025","8400/000 : FNB","Facebook 346.90 FACEBK *YEG2 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX3172 Facebook","Account Payment","Facebook 346.90 FACEBK *YEG2 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX3172 Facebook","346.9",,"569986.32"
,"01/04/2025","8400/000 : FNB","1150.00 AUTH0.COM 4XX*5191 30 MAR XX1523 1150.00 AUTH0.COM 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX152","Account Payment","1150.00 AUTH0.COM 4XX*5191 30 MAR XX1523 1150.00 AUTH0.COM 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX15","21695.19",,"591681.51"
,"01/04/2025","8400/000 : FNB","50.00 OBSIDIAN.MD 4XX*5191 30 MAR XX5048 50.00 OBSIDIAN.MD 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX504","Account Payment","50.00 OBSIDIAN.MD 4XX*5191 30 MAR XX5048 50.00 OBSIDIAN.MD 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX50","943.27",,"592624.78"
,"02/04/2025","8400/000 : FNB","Shopify 3421.17 SHOPIFY* 34 4XXXXX*5191 31 MAR XXXXXXXXXXXXXXXXXXX1409 Shopify","Account Payment","Shopify 3421.17 SHOPIFY* 34 4XXXXX*5191 31 MAR XXXXXXXXXXXXXXXXXXX1409 Shopify","64541.66",,"657166.44"
,"02/04/2025","8400/000 : FNB","Wix.com 182.85 WIX.COM 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX6957 Wix.com","Account Payment","Wix.com 182.85 WIX.COM 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX6957 Wix.com","3440.11",,"660606.55"
,"02/04/2025","8400/000 : FNB","Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2879 Digitalocean","Account Payment","Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2879 Digitalocean","900.06",,"661506.61"
,"02/04/2025","8400/000 : FNB","31.84 LINODE . AKAM 4XX*5191 01 APR XX3030 31.84 LINODE . AKAM 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXX","Account Payment","31.84 LINODE . AKAM 4XX*5191 01 APR XX3030 31.84 LINODE . AKAM 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX","599.04",,"662105.65"
,"03/04/2025","8400/000 : FNB","1.00 VERCEL INC. 4XX*5225 01 APR XX5234 1.00 VERCEL INC. 4XXXXX*5225 01 APR XXXXXXXXXXXXXXXXXXX5234","Account Payment","1.00 VERCEL INC. 4XX*5225 01 APR XX5234 1.00 VERCEL INC. 4XXXXX*5225 01 APR XXXXXXXXXXXXXXXXXXX5234","18.81",,"662124.46"
,"03/04/2025","8400/000 : FNB","Facebook 23.00 FACEBK *98CT8 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2090 Facebook","Account Payment","Facebook 23.00 FACEBK *98CT8 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2090 Facebook","432.71",,"662557.17"
,"03/04/2025","8400/000 : FNB","17.25 SLACK T06A3T4 4XX*5191 01 APR XX1018 17.25 SLACK T06A3T4 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXX","Account Payment","17.25 SLACK T06A3T4 4XX*5191 01 APR XX1018 17.25 SLACK T06A3T4 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX","324.54",,"662881.71"
,"03/04/2025","8400/000 : FNB","Facebook 13.80 FACEBK *QZB2S 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX5098 Facebook","Account Payment","Facebook 13.80 FACEBK *QZB2S 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX5098 Facebook","259.63",,"663141.34"
,"03/04/2025","8400/000 : FNB","Facebook 4.60 FACEBK *U8ZVWK 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX5070 Facebook","Account Payment","Facebook 4.60 FACEBK *U8ZVWK 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX5070 Facebook","86.55",,"663227.89"
,"03/04/2025","8400/000 : FNB","134.00 SINCH MAILGU 4XX*5191 01 APR XX3060 134.00 SINCH MAILGU 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXX","Account Payment","134.00 SINCH MAILGU 4XX*5191 01 APR XX3060 134.00 SINCH MAILGU 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX","2521.06",,"665748.95"
,"03/04/2025","8400/000 : FNB","50.00 ANACONDA INC. 4XX*5191 01 APR XX6959 50.00 ANACONDA INC. 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXX","Account Payment","50.00 ANACONDA INC. 4XX*5191 01 APR XX6959 50.00 ANACONDA INC. 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX","940.7",,"666689.65"
,"04/04/2025","8400/000 : FNB","450.00 WAPPALYZER 4XX*5191 02 APR XX3036 450.00 WAPPALYZER 4XXXXX*5191 02 APR XXXXXXXXXXXXXXXXXXX303","Account Payment","450.00 WAPPALYZER 4XX*5191 02 APR XX3036 450.00 WAPPALYZER 4XXXXX*5191 02 APR XXXXXXXXXXXXXXXXXXX30","8504.11",,"675193.76"
,"07/04/2025","8400/000 : FNB","Github Inc. 16.56 GITHUB, INC. 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX6188 Github Inc.","Account Payment","Github Inc. 16.56 GITHUB, INC. 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX6188 Github Inc.","321.46",,"675515.22"
,"07/04/2025","8400/000 : FNB","1499.00 APPDIRECT 4XX*5225 04 APR XX5248 1499.00 APPDIRECT 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX524","Account Payment","1499.00 APPDIRECT 4XX*5225 04 APR XX5248 1499.00 APPDIRECT 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX52","29098.33",,"704613.55"
,"07/04/2025","8400/000 : FNB","Github Inc. 48.90 GITHUB, INC. 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX0239 Github Inc.","Account Payment","Github Inc. 48.90 GITHUB, INC. 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX0239 Github Inc.","949.24",,"705562.79"
,"08/04/2025","8400/000 : FNB","3.60 GETADDRESS.IO 4XX*5225 07 APR XX0033 3.60 GETADDRESS.IO 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXXXX0","Account Payment","3.60 GETADDRESS.IO 4XX*5225 07 APR XX0033 3.60 GETADDRESS.IO 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXXXX","91.65",,"705654.44"
,"08/04/2025","8400/000 : FNB","Shopify 2558.98 SHOPIFY* 35 4XXXXX*5191 06 APR XXXXXXXXXXXXXXXXXXX1790 Shopify","Account Payment","Shopify 2558.98 SHOPIFY* 35 4XXXXX*5191 06 APR XXXXXXXXXXXXXXXXXXX1790 Shopify","50087.98",,"755742.42"
,"08/04/2025","8400/000 : FNB","40.00 VERCEL INC. 4XX*5225 06 APR XX1664 40.00 VERCEL INC. 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX166","Account Payment","40.00 VERCEL INC. 4XX*5225 06 APR XX1664 40.00 VERCEL INC. 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX16","782.93",,"756525.35"
,"08/04/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5225 06 APR XX3971 20.00 VERCEL INC. 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX397","Account Payment","20.00 VERCEL INC. 4XX*5225 06 APR XX3971 20.00 VERCEL INC. 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX39","391.47",,"756916.82"
,"08/04/2025","8400/000 : FNB","Woocommerce 19.99 WOOCOMMERCE S 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX1039 Woocommerce","Account Payment","Woocommerce 19.99 WOOCOMMERCE S 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX1039 Woocommerce","391.27",,"757308.09"
,"09/04/2025","8400/000 : FNB","105.00 NOTION LABS, 4XX*5225 07 APR XX1970 105.00 NOTION LABS, 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXXX","Account Payment","105.00 NOTION LABS, 4XX*5225 07 APR XX1970 105.00 NOTION LABS, 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXX","2055.21",,"759363.3"
,"10/04/2025","8400/000 : FNB","399.99 POE.COM 4XX*5191 09 APR XX6712 399.99 POE.COM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX6712","Account Payment","399.99 POE.COM 4XX*5191 09 APR XX6712 399.99 POE.COM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX6712","399.99",,"759763.29"
,"10/04/2025","8400/000 : FNB","25.00 NOTION LABS, 4XX*5225 08 APR XX3159 25.00 NOTION LABS, 4XXXXX*5225 08 APR XXXXXXXXXXXXXXXXXXX3","Account Payment","25.00 NOTION LABS, 4XX*5225 08 APR XX3159 25.00 NOTION LABS, 4XXXXX*5225 08 APR XXXXXXXXXXXXXXXXXXX","500.93",,"760264.22"
,"10/04/2025","8400/000 : FNB","99.00 CHATBASE 4XX*5191 09 APR XX1631 99.00 CHATBASE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX1631","Account Payment","99.00 CHATBASE 4XX*5191 09 APR XX1631 99.00 CHATBASE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX1631","1998.95",,"762263.17"
,"10/04/2025","8400/000 : FNB","Paddle 171.35 PADDLE.NET* 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX5772 Paddle","Account Payment","Paddle 171.35 PADDLE.NET* 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX5772 Paddle","3459.79",,"765722.96"
,"10/04/2025","8400/000 : FNB","599.00 TRIPLE WHALE 4XX*5191 09 APR XX0816 599.00 TRIPLE WHALE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXX","Account Payment","599.00 TRIPLE WHALE 4XX*5191 09 APR XX0816 599.00 TRIPLE WHALE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX","12094.61",,"777817.57"
,"11/04/2025","8400/000 : FNB","920.00 AUTH0.COM 4XX*5191 09 APR XX0119 920.00 AUTH0.COM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0119","Account Payment","920.00 AUTH0.COM 4XX*5191 09 APR XX0119 920.00 AUTH0.COM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0119","18576.04",,"796393.61"
,"11/04/2025","8400/000 : FNB","499.00 CASSIDYAI.CO 4XX*5191 09 APR XX6408 499.00 CASSIDYAI.CO 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXX","Account Payment","499.00 CASSIDYAI.CO 4XX*5191 09 APR XX6408 499.00 CASSIDYAI.CO 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX","10075.48",,"806469.09"
,"11/04/2025","8400/000 : FNB","Stable 249.00 STABLE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0035 Stable","Account Payment","Stable 249.00 STABLE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0035 Stable","5027.64",,"811496.73"
